Visitor,Home,Prediction,Result,Prediction_Outcome
Portland Trail Blazers,Houston Rockets,,,
Milwaukee Bucks,Miami Heat,,,
Philadelphia 76ers,Minnesota Timberwolves,,,
Chicago Bulls,Utah Jazz,,,
New York Knicks,Washington Wizards,,,
Portland Trail Blazers,Houston Rockets,,,
Milwaukee Bucks,Miami Heat,,,
Philadelphia 76ers,Minnesota Timberwolves,,,
Chicago Bulls,Utah Jazz,,,
New York Knicks,Washington Wizards,,,
