team_name,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
Golden State Warriors,43.0,87.1,11.9,31.1,31.1,56.0,18.2,23.1,.788,9.3,35.3,44.6,30.4,9.7,6.7,14.8,19.3,116.1
Houston Rockets,40.3,87.1,14.6,40.3,25.8,46.8,20.2,26.4,.764,10.9,33.5,44.4,25.4,8.3,4.4,15.1,20.1,115.5
Denver Nuggets,41.0,87.4,10.6,28.5,30.4,58.9,19.1,24.8,.772,12.2,34.1,46.2,25.2,7.1,4.0,15.2,19.3,111.7
Los Angeles Clippers,39.4,83.5,10.2,27.4,29.1,56.0,19.1,25.6,.743,9.2,33.9,43.1,22.4,7.5,4.3,13.1,20.1,108.0
Washington Wizards,41.3,87.1,9.2,24.6,32.1,62.5,17.5,22.2,.788,10.3,32.8,43.1,24.1,8.5,4.2,14.1,21.4,109.2
Cleveland Cavaliers,39.8,84.6,13.1,33.7,26.8,50.8,17.8,23.8,.750,9.3,34.1,43.4,22.5,6.6,4.0,13.5,17.9,110.5
Boston Celtics,38.6,85.2,12.0,33.2,26.6,52.0,18.5,22.8,.812,9.2,32.8,42.0,24.9,7.5,4.2,13.3,20.6,107.7
Phoenix Suns,39.6,88.1,7.6,22.6,32.0,65.5,20.5,26.2,.781,11.6,33.1,44.7,19.2,8.2,4.9,15.6,24.9,107.2
Toronto Raptors,39.1,84.6,8.8,24.3,30.3,60.3,20.0,24.9,.802,10.7,32.6,43.3,18.2,8.3,4.9,12.6,20.9,106.9
Portland Trail Blazers,39.7,85.9,10.2,27.3,29.4,58.5,18.6,23.9,.777,10.0,33.6,43.6,21.4,6.9,5.0,14.1,21.6,108.1
New York Knicks,39.7,88.7,8.8,24.8,30.9,63.9,16.8,21.3,.789,11.9,33.6,45.5,21.7,7.0,5.7,13.9,20.6,105.0
San Antonio Spurs,39.5,83.6,9.2,23.4,30.3,60.2,18.1,22.5,.803,9.8,33.9,43.8,24.1,8.0,5.8,13.4,18.5,106.3
Brooklyn Nets,37.8,84.9,10.9,31.7,26.9,53.2,19.4,24.8,.785,8.8,34.8,43.6,21.3,6.9,4.6,16.7,21.4,106.0
Oklahoma City Thunder,39.5,87.0,8.4,25.6,31.1,61.4,19.5,26.2,.743,12.0,34.3,46.3,21.1,7.8,5.0,15.0,20.9,106.9
Los Angeles Lakers,39.2,87.5,9.2,26.3,30.0,61.2,17.3,22.9,.756,11.4,32.2,43.6,20.8,8.0,3.9,15.2,21.0,105.0
Minnesota Timberwolves,39.3,84.2,7.4,21.3,31.9,62.9,18.8,23.7,.794,11.5,31.1,42.5,23.4,7.9,4.6,14.2,20.2,104.9
Charlotte Hornets,37.8,85.8,10.0,28.6,27.8,57.1,19.2,23.7,.811,8.9,35.4,44.3,23.2,6.8,4.9,11.7,16.8,104.8
Milwaukee Bucks,39.1,82.3,8.7,23.4,30.4,58.9,17.7,23.0,.771,9.0,31.5,40.5,24.3,8.3,5.5,13.8,20.4,104.6
Indiana Pacers,39.0,84.2,8.5,22.9,30.4,61.3,17.8,22.1,.807,8.8,33.0,41.8,22.4,8.2,5.1,13.8,19.7,104.3
Chicago Bulls,38.4,86.8,7.2,21.9,31.2,65.0,18.4,23.2,.795,12.4,33.4,45.8,22.2,7.8,4.9,13.5,17.8,102.3
New Orleans Pelicans,38.7,86.7,9.4,26.8,29.3,59.9,16.7,22.4,.746,8.7,35.5,44.1,22.5,7.8,5.5,13.2,18.4,103.6
Atlanta Hawks,38.2,84.2,8.8,25.9,29.3,58.3,18.1,24.9,.726,10.1,33.9,44.0,23.5,8.4,5.0,15.7,18.1,103.3
Sacramento Kings,37.8,82.3,9.1,24.3,28.7,58.0,18.2,23.4,.777,8.8,32.1,41.0,22.5,7.8,4.0,14.7,20.4,102.8
Miami Heat,39.0,85.9,9.8,26.9,29.2,58.9,14.9,21.3,.701,10.7,33.2,43.8,21.3,7.1,5.8,13.4,20.6,102.7
Detroit Pistons,39.8,88.5,7.5,23.0,32.3,65.5,14.2,19.6,.723,10.8,34.6,45.4,21.1,7.1,3.8,11.7,17.9,101.3
Philadelphia 76ers,37.8,85.2,10.1,29.2,27.7,55.9,17.0,22.1,.766,9.6,33.3,42.9,23.8,8.5,5.3,16.8,22.0,102.6
Orlando Magic,38.2,86.7,8.4,25.9,29.7,60.7,15.6,21.2,.736,9.9,33.2,43.2,21.9,6.9,4.9,13.3,19.3,100.4
Utah Jazz,36.7,79.3,9.4,25.9,27.3,53.4,17.5,23.2,.753,9.5,33.9,43.3,19.7,6.7,4.9,13.7,18.9,100.3
Memphis Grizzlies,36.4,83.8,9.3,26.4,27.1,57.4,18.9,24.1,.784,10.9,32.1,43.0,21.2,8.1,4.2,12.9,23.0,101.0
Dallas Mavericks,36.2,82.2,10.6,29.6,25.7,52.6,14.8,18.5,.801,7.8,30.6,38.5,20.5,7.6,3.7,11.8,19.2,97.8
