team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.5333333333333333,0.42857142857142855,0.625,0.6,-1
Los Angeles Lakers,0.14285714285714285,0.16666666666666666,0.125,0.2,-4
Memphis Grizzlies,0.5333333333333333,0.7142857142857143,0.375,0.5,1
Philadelphia 76ers,0.0,0.0,0.0,0.0,-15
San Antonio Spurs,0.7857142857142857,1.0,0.5714285714285714,0.8,2
Houston Rockets,0.35714285714285715,0.3333333333333333,0.4,0.4,-2
Detroit Pistons,0.5,0.6,0.4444444444444444,0.4,-2
Boston Celtics,0.5,0.5,0.5,0.6,-2
Miami Heat,0.6923076923076923,0.8,0.3333333333333333,0.7,3
Orlando Magic,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.5,-2
Portland Trail Blazers,0.375,0.42857142857142855,0.3333333333333333,0.2,-1
Golden State Warriors,1.0,1.0,1.0,1.0,16
Chicago Bulls,0.6923076923076923,0.8333333333333334,0.5714285714285714,0.7,1
Washington Wizards,0.5454545454545454,0.5,0.6,0.5,-1
Dallas Mavericks,0.6,0.6666666666666666,0.5555555555555556,0.7,-2
Minnesota Timberwolves,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.4,1
Oklahoma City Thunder,0.6,0.6666666666666666,0.5,0.6,2
Charlotte Hornets,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.7,3
Milwaukee Bucks,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.5,1
Los Angeles Clippers,0.5,0.625,0.3333333333333333,0.3,1
Toronto Raptors,0.6,0.75,0.5454545454545454,0.4,2
Utah Jazz,0.46153846153846156,0.5,0.4444444444444444,0.4,-2
Phoenix Suns,0.5,0.625,0.3333333333333333,0.5,-2
Sacramento Kings,0.3333333333333333,0.4444444444444444,0.16666666666666666,0.4,-1
New Orleans Pelicans,0.21428571428571427,0.42857142857142855,0.0,0.3,2
Cleveland Cavaliers,0.7857142857142857,1.0,0.5,0.8,3
Atlanta Hawks,0.625,0.6666666666666666,0.5714285714285714,0.5,1
Brooklyn Nets,0.21428571428571427,0.4,0.1111111111111111,0.3,1
Indiana Pacers,0.6428571428571429,0.7142857142857143,0.5714285714285714,0.8,3
Denver Nuggets,0.4,0.375,0.42857142857142855,0.4,-4
