"Visitor","Home","visitor_age","visitor_wins","visitor_losses","visitor_wins_pyth","visitor_losses_pyth","visitor_mov","visitor_sos","visitor_srs","visitor_off_rtg","visitor_def_rtg","visitor_pace","visitor_fta_per_fga_pct","visitor_fg3a_per_fga_pct","visitor_ts_pct","visitor_efg_pct","visitor_tov_pct","visitor_orb_pct","visitor_ft_rate","visitor_opp_efg_pct","visitor_opp_tov_pct","visitor_drb_pct","visitor_opp_ft_rate","visitor_opp_mp","visitor_opp_fg_pct","visitor_opp_avg_dist","visitor_opp_fg2a_pct_fga","visitor_opp_pct_fga_00_03","visitor_opp_pct_fga_03_10","visitor_opp_pct_fga_10_16","visitor_opp_pct_fga_16_xx","visitor_opp_fg3a_pct_fga","visitor_opp_fg2_pct","visitor_opp_fg_pct_00_03","visitor_opp_fg_pct_03_10","visitor_opp_fg_pct_10_16","visitor_opp_fg_pct_16_xx","visitor_opp_fg3_pct","visitor_opp_fg2_pct_ast","visitor_opp_pct_fg2_dunk","visitor_opp_fg2_dunk","visitor_opp_pct_fg2_layup","visitor_opp_fg2_layup","visitor_opp_fg3_pct_ast","visitor_opp_pct_fg3a_corner","visitor_opp_fg3_pct_corner","visitor_opp_fg","visitor_opp_fga","visitor_opp_fg3","visitor_opp_fg3a","visitor_opp_fg2","visitor_opp_fg2a","visitor_opp_ft","visitor_opp_fta","visitor_opp_ft_pct","visitor_opp_orb","visitor_opp_drb","visitor_opp_trb","visitor_opp_ast","visitor_opp_stl","visitor_opp_blk","visitor_opp_tov","visitor_opp_pf","visitor_opp_pts","visitor_fg_pct","visitor_avg_dist","visitor_fg2a_pct_fga","visitor_pct_fga_00_03","visitor_pct_fga_03_10","visitor_pct_fga_10_16","visitor_pct_fga_16_xx","visitor_fg3a_pct_fga","visitor_fg2_pct","visitor_fg_pct_00_03","visitor_fg_pct_03_10","visitor_fg_pct_10_16","visitor_fg_pct_16_xx","visitor_fg3_pct","visitor_fg2_pct_ast","visitor_pct_fg2_dunk","visitor_fg2_dunk","visitor_pct_fg2_layup","visitor_fg2_layup","visitor_fg3_pct_ast","visitor_pct_fg3a_corner","visitor_fg3_pct_corner","visitor_fg3a_heave","visitor_fg3_heave","visitor_fg","visitor_fga","visitor_fg3","visitor_fg3a","visitor_fg2","visitor_fg2a","visitor_ft","visitor_fta","visitor_ft_pct","visitor_orb","visitor_drb","visitor_trb","visitor_ast","visitor_stl","visitor_blk","visitor_tov","visitor_pf","visitor_pts","visitor_W_PCT","visitor_HOME_RECORD","visitor_ROAD_RECORD","visitor_L10","visitor_CurrentStreak","home_age","home_wins","home_losses","home_wins_pyth","home_losses_pyth","home_mov","home_sos","home_srs","home_off_rtg","home_def_rtg","home_pace","home_fta_per_fga_pct","home_fg3a_per_fga_pct","home_ts_pct","home_efg_pct","home_tov_pct","home_orb_pct","home_ft_rate","home_opp_efg_pct","home_opp_tov_pct","home_drb_pct","home_opp_ft_rate","home_opp_mp","home_opp_fg_pct","home_opp_avg_dist","home_opp_fg2a_pct_fga","home_opp_pct_fga_00_03","home_opp_pct_fga_03_10","home_opp_pct_fga_10_16","home_opp_pct_fga_16_xx","home_opp_fg3a_pct_fga","home_opp_fg2_pct","home_opp_fg_pct_00_03","home_opp_fg_pct_03_10","home_opp_fg_pct_10_16","home_opp_fg_pct_16_xx","home_opp_fg3_pct","home_opp_fg2_pct_ast","home_opp_pct_fg2_dunk","home_opp_fg2_dunk","home_opp_pct_fg2_layup","home_opp_fg2_layup","home_opp_fg3_pct_ast","home_opp_pct_fg3a_corner","home_opp_fg3_pct_corner","home_opp_fg","home_opp_fga","home_opp_fg3","home_opp_fg3a","home_opp_fg2","home_opp_fg2a","home_opp_ft","home_opp_fta","home_opp_ft_pct","home_opp_orb","home_opp_drb","home_opp_trb","home_opp_ast","home_opp_stl","home_opp_blk","home_opp_tov","home_opp_pf","home_opp_pts","home_fg_pct","home_avg_dist","home_fg2a_pct_fga","home_pct_fga_00_03","home_pct_fga_03_10","home_pct_fga_10_16","home_pct_fga_16_xx","home_fg3a_pct_fga","home_fg2_pct","home_fg_pct_00_03","home_fg_pct_03_10","home_fg_pct_10_16","home_fg_pct_16_xx","home_fg3_pct","home_fg2_pct_ast","home_pct_fg2_dunk","home_fg2_dunk","home_pct_fg2_layup","home_fg2_layup","home_fg3_pct_ast","home_pct_fg3a_corner","home_fg3_pct_corner","home_fg3a_heave","home_fg3_heave","home_fg","home_fga","home_fg3","home_fg3a","home_fg2","home_fg2a","home_ft","home_fta","home_ft_pct","home_orb","home_drb","home_trb","home_ast","home_stl","home_blk","home_tov","home_pf","home_pts","home_W_PCT","home_HOME_RECORD","home_ROAD_RECORD","home_L10","home_CurrentStreak"
"Phoenix Suns","Brooklyn Nets",25.4,22,49,24,47,-5.35,0.4,-4.95,106.3,111.6,99.9,0.293,0.256,0.539,0.493,13.6,25.7,0.23,0.525,13.3,76.7,0.265,17190,0.467,13,0.702,0.304,0.141,0.107,0.15,0.298,0.503,0.636,0.38,0.427,0.405,0.385,0.46,0.051,283,0.259,906,0.816,0.211,0.463,40,85.6,9.8,25.5,30.2,60.1,22.7,28.9,0.785,10,33.6,43.6,21.9,8.2,5.5,15.1,22.1,112.5,0.45,12.4,0.744,0.311,0.154,0.118,0.161,0.256,0.489,0.626,0.408,0.392,0.375,0.337,0.41,0.056,306,0.263,930,0.796,0.283,0.337,18,0,39.6,88.1,7.6,22.6,32,65.5,20.2,25.8,0.784,11.6,33,44.6,19.2,8.1,4.9,15.6,24.7,107.1,0.31,0.361111111111111,0.257142857142857,0.3,-5,26.1,14,56,19,51,-7.93,0.46,-7.47,104.1,111.9,101.1,0.289,0.378,0.553,0.51,14.9,19.4,0.227,0.518,11.3,76.4,0.216,16875,0.463,13.1,0.701,0.284,0.154,0.108,0.155,0.299,0.503,0.621,0.424,0.403,0.436,0.369,0.473,0.05,293,0.252,877,0.79,0.224,0.38,42,90.7,10,27.1,32,63.6,19.6,25.3,0.774,10.7,36,46.8,23,9.6,5.7,13,20.5,113.6,0.444,13.2,0.622,0.305,0.177,0.074,0.068,0.378,0.504,0.608,0.424,0.389,0.364,0.346,0.444,0.034,182,0.299,990,0.849,0.225,0.378,17,0,37.7,84.8,11.1,32,26.6,52.8,19.3,24.5,0.786,8.7,34.8,43.5,21.2,6.9,4.6,16.7,21.4,105.7,0.2,0.25,0.147058823529412,0.4,1
"Los Angeles Clippers","Dallas Mavericks",30,43,29,44,28,3.4,0.23,3.63,112,108.5,96.1,0.307,0.329,0.571,0.534,12.2,21.6,0.228,0.505,12.2,76.7,0.218,17355,0.451,13.5,0.692,0.266,0.152,0.117,0.157,0.308,0.496,0.656,0.428,0.399,0.361,0.351,0.525,0.05,287,0.229,828,0.824,0.222,0.39,38.5,85.3,9.2,26.3,29.3,59,18.6,23.8,0.782,10.3,33.1,43.4,23,7.2,3.3,13.3,22.2,104.8,0.472,14.2,0.671,0.277,0.118,0.081,0.195,0.329,0.519,0.656,0.408,0.41,0.438,0.375,0.499,0.066,356,0.225,780,0.779,0.2,0.405,13,2,39.4,83.5,10.3,27.5,29.1,56,19,25.7,0.742,9.2,33.9,43,22.6,7.5,4.4,13.1,20.2,108.2,0.597,0.676470588235294,0.526315789473684,0.6,3,27.8,30,40,29,41,-2.37,0.24,-2.13,105.8,108.3,92.1,0.225,0.361,0.542,0.506,11.6,18.1,0.181,0.529,14.6,78,0.221,16900,0.469,13.6,0.682,0.258,0.155,0.11,0.159,0.318,0.51,0.673,0.437,0.408,0.389,0.38,0.489,0.046,231,0.217,735,0.805,0.255,0.413,36.8,78.5,9.5,24.9,27.3,53.5,17.3,22.5,0.771,8.7,35.6,44.2,21,6.4,3.4,15.1,19.7,100.4,0.441,15.2,0.639,0.198,0.131,0.12,0.191,0.361,0.488,0.63,0.448,0.447,0.393,0.359,0.459,0.036,187,0.167,547,0.819,0.197,0.372,12,0,36.3,82.2,10.6,29.6,25.6,52.6,14.8,18.5,0.802,7.8,30.7,38.5,20.5,7.5,3.7,11.9,19.3,98,0.429,0.555555555555556,0.294117647058824,0.6,-1
"Toronto Raptors","Miami Heat",26.1,42,29,44,27,3.82,-0.37,3.45,112.3,108.3,94.9,0.295,0.288,0.56,0.514,11.5,24.8,0.237,0.51,13.6,76.4,0.226,17140,0.451,13.4,0.67,0.273,0.175,0.094,0.129,0.33,0.498,0.644,0.396,0.39,0.404,0.357,0.496,0.052,282,0.247,799,0.844,0.238,0.367,37.4,82.9,9.8,27.3,27.6,55.5,18.7,24,0.78,10,32.4,42.4,22,6.5,4.8,14.7,20.5,103.3,0.462,13.1,0.712,0.256,0.186,0.119,0.152,0.288,0.502,0.624,0.451,0.447,0.402,0.362,0.37,0.042,230,0.236,791,0.796,0.264,0.375,10,1,39.1,84.7,8.8,24.4,30.3,60.3,20.1,25,0.802,10.7,32.5,43.2,18.3,8.3,4.9,12.5,20.9,107.1,0.592,0.666666666666667,0.514285714285714,0.6,3,26.4,35,36,38,33,1.01,-0.39,0.62,107.7,106.7,95.2,0.247,0.314,0.54,0.513,12.3,24.2,0.173,0.495,12.4,76.5,0.219,17115,0.449,12.3,0.733,0.305,0.166,0.119,0.143,0.267,0.486,0.584,0.429,0.458,0.367,0.347,0.436,0.045,247,0.266,828,0.829,0.238,0.373,37.8,84.3,7.8,22.5,30,61.8,18.5,23.8,0.777,10.2,33.4,43.6,19.6,6.7,5,13.5,18.6,102,0.455,13,0.686,0.288,0.165,0.093,0.139,0.314,0.496,0.625,0.415,0.396,0.393,0.365,0.431,0.052,296,0.238,802,0.884,0.304,0.408,13,0,39.1,85.9,9.9,27,29.2,58.9,14.9,21.2,0.702,10.7,33.3,44,21.3,7.1,5.7,13.4,20.6,103,0.493,0.583333333333333,0.4,0.7,1
"New York Knicks","Portland Trail Blazers",27.4,27,44,28,43,-3.44,-0.35,-3.78,108.1,111.6,96.4,0.242,0.282,0.536,0.498,12.4,26.4,0.19,0.508,11.4,74,0.217,17215,0.453,12.7,0.679,0.327,0.143,0.084,0.124,0.321,0.503,0.605,0.416,0.393,0.412,0.346,0.466,0.054,295,0.282,950,0.829,0.22,0.404,39.9,88.1,9.7,28.3,30.2,59.8,19.1,24.7,0.773,11.8,33.4,45.2,22.1,7.5,4.6,12.7,18.4,108.7,0.447,13.2,0.718,0.288,0.125,0.132,0.173,0.282,0.483,0.588,0.374,0.44,0.418,0.356,0.458,0.039,222,0.255,846,0.851,0.232,0.44,21,0,39.7,88.8,8.9,25.1,30.8,63.7,16.9,21.5,0.787,11.9,33.6,45.6,21.7,7.1,5.7,13.9,20.7,105.2,0.38,0.470588235294118,0.297297297297297,0.2,-3,24.9,32,38,31,39,-1.69,0.34,-1.35,109.8,111.5,97,0.278,0.319,0.559,0.519,12.7,22.9,0.217,0.511,11.5,76.7,0.246,17050,0.454,13.2,0.7,0.278,0.162,0.108,0.152,0.3,0.487,0.574,0.436,0.442,0.413,0.378,0.436,0.04,214,0.239,751,0.806,0.201,0.361,39.3,86.5,9.8,26,29.5,60.6,21.3,27.1,0.785,10.2,34,44.2,20.8,8,5.2,12.8,20,109.7,0.459,13.4,0.681,0.295,0.143,0.093,0.149,0.319,0.501,0.595,0.422,0.442,0.428,0.37,0.452,0.047,256,0.247,797,0.801,0.204,0.383,14,0,39.6,86.2,10.2,27.5,29.4,58.6,18.7,24,0.779,10.1,33.6,43.7,21.5,6.9,5.1,14.1,21.6,108,0.457,0.53125,0.394736842105263,0.7,-1
"Memphis Grizzlies","San Antonio Spurs",29.5,40,31,38,33,0.83,0.44,1.27,107.6,106.7,92.9,0.289,0.314,0.535,0.49,12,24.7,0.226,0.504,13.8,77.9,0.265,17240,0.441,14,0.643,0.275,0.146,0.086,0.136,0.357,0.492,0.623,0.427,0.373,0.373,0.35,0.476,0.042,215,0.247,782,0.827,0.244,0.4,34.8,78.8,9.8,28.1,24.9,50.7,20.9,27.7,0.755,9.1,33.2,42.3,20,6.9,5.1,14.6,21.3,100.3,0.434,13.3,0.686,0.291,0.156,0.093,0.145,0.314,0.472,0.573,0.419,0.392,0.375,0.352,0.502,0.031,163,0.271,861,0.815,0.194,0.416,24,0,36.4,83.9,9.3,26.4,27.1,57.5,19,24.2,0.784,10.9,32.1,43,21.2,8.2,4.2,12.9,23.1,101.1,0.563,0.6,0.527777777777778,0.4,-1,29.6,54,16,52,18,7.87,-0.32,7.55,111.9,103.6,94.6,0.272,0.279,0.569,0.528,12.6,23.7,0.219,0.491,13.5,77.8,0.202,16900,0.442,12.8,0.714,0.291,0.167,0.105,0.151,0.286,0.482,0.6,0.366,0.422,0.424,0.343,0.504,0.051,268,0.252,785,0.823,0.244,0.323,36.8,83.2,8.2,23.8,28.6,59.4,16.8,21.7,0.775,9.7,31.6,41.3,21.2,7.6,3.9,14.5,20.1,98.6,0.473,13.4,0.721,0.254,0.161,0.116,0.191,0.279,0.503,0.653,0.431,0.384,0.436,0.394,0.524,0.048,253,0.216,746,0.882,0.271,0.438,10,0,39.5,83.5,9.2,23.3,30.3,60.2,18.3,22.7,0.806,9.8,34,43.8,24,8,5.8,13.5,18.5,106.4,0.771,0.787878787878788,0.756756756756757,0.7,2
