team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4878048780487805,0.5789473684210527,0.4090909090909091,0.6,-1
Los Angeles Lakers,0.21951219512195122,0.29411764705882354,0.16666666666666666,0.4,-1
Memphis Grizzlies,0.5365853658536586,0.6666666666666666,0.4,0.6,1
Philadelphia 76ers,0.0975609756097561,0.1111111111111111,0.08695652173913043,0.3,-4
San Antonio Spurs,0.8536585365853658,1.0,0.6666666666666666,1.0,10
Houston Rockets,0.5121951219512195,0.5652173913043478,0.4444444444444444,0.5,-1
Detroit Pistons,0.5384615384615384,0.6842105263157895,0.4,0.4,-2
Boston Celtics,0.525,0.5238095238095238,0.5263157894736842,0.4,2
Miami Heat,0.575,0.6521739130434783,0.47058823529411764,0.5,1
Orlando Magic,0.5128205128205128,0.5714285714285714,0.4444444444444444,0.3,-2
Portland Trail Blazers,0.42857142857142855,0.5263157894736842,0.34782608695652173,0.6,3
Golden State Warriors,0.925,1.0,0.8571428571428571,0.8,1
Chicago Bulls,0.5897435897435898,0.6956521739130435,0.4375,0.6,-1
Washington Wizards,0.5,0.45,0.5555555555555556,0.5,4
Dallas Mavericks,0.5609756097560976,0.6111111111111112,0.5217391304347826,0.5,1
Minnesota Timberwolves,0.2926829268292683,0.22727272727272727,0.3684210526315789,0.1,-9
Oklahoma City Thunder,0.7073170731707317,0.7916666666666666,0.5882352941176471,0.8,3
Charlotte Hornets,0.46153846153846156,0.6666666666666666,0.2222222222222222,0.2,-1
Milwaukee Bucks,0.40476190476190477,0.631578947368421,0.21739130434782608,0.5,1
Los Angeles Clippers,0.6666666666666666,0.7,0.631578947368421,1.0,10
Toronto Raptors,0.625,0.6470588235294118,0.6086956521739131,0.7,4
Utah Jazz,0.4358974358974359,0.55,0.3157894736842105,0.4,-2
Phoenix Suns,0.3170731707317073,0.45,0.19047619047619047,0.1,-3
Sacramento Kings,0.41025641025641024,0.47619047619047616,0.3333333333333333,0.4,1
New Orleans Pelicans,0.3333333333333333,0.47058823529411764,0.22727272727272727,0.4,2
Cleveland Cavaliers,0.7368421052631579,0.9375,0.5909090909090909,0.9,1
Atlanta Hawks,0.575,0.65,0.5,0.5,-2
Brooklyn Nets,0.275,0.3181818181818182,0.2222222222222222,0.3,-1
Indiana Pacers,0.55,0.6842105263157895,0.42857142857142855,0.4,-2
Denver Nuggets,0.375,0.3684210526315789,0.38095238095238093,0.3,-1
