Visitor,Home,Prediction,Result,Prediction_Outcome
Cleveland Cavaliers,Chicago Bulls,0,1,0
Brooklyn Nets,Detroit Pistons,0,1,0
Los Angeles Lakers,Minnesota Timberwolves,0,1,0
Los Angeles Clippers,Phoenix Suns,0,0,1
Houston Rockets,Portland Trail Blazers,0,1,0
