team_name,opp_mp,opp_fg_pct,opp_avg_dist,opp_fg2a_pct_fga,opp_pct_fga_00_03,opp_pct_fga_03_10,opp_pct_fga_10_16,opp_pct_fga_16_xx,opp_fg3a_pct_fga,opp_fg2_pct,opp_fg_pct_00_03,opp_fg_pct_03_10,opp_fg_pct_10_16,opp_fg_pct_16_xx,opp_fg3_pct,opp_fg2_pct_ast,opp_pct_fg2_dunk,opp_fg2_dunk,opp_pct_fg2_layup,opp_fg2_layup,opp_fg3_pct_ast,opp_pct_fg3a_corner,opp_fg3_pct_corner
Atlanta Hawks,7440,.456,13.7,.683,.259,.148,.113,.162,.317,.497,.590,.427,.431,.461,.368,.479,.043,105,.219,307,.821,.219,.425
Boston Celtics,7465,.444,13.5,.690,.276,.169,.098,.147,.310,.489,.604,.431,.385,.404,.342,.490,.038,93,.247,357,.856,.223,.365
Brooklyn Nets,7250,.463,13.4,.679,.285,.150,.100,.146,.321,.511,.622,.432,.421,.433,.360,.487,.053,133,.250,385,.807,.244,.382
Chicago Bulls,7440,.451,12.6,.728,.305,.166,.100,.158,.272,.487,.609,.404,.384,.402,.355,.547,.051,127,.272,395,.865,.249,.352
Charlotte Hornets,7515,.444,13.9,.659,.291,.115,.093,.160,.341,.491,.572,.433,.457,.404,.353,.512,.032,82,.263,387,.873,.219,.366
Cleveland Cavaliers,7225,.445,13.4,.683,.293,.147,.103,.139,.317,.487,.626,.341,.401,.416,.355,.518,.041,89,.251,387,.848,.221,.362
Dallas Mavericks,7490,.472,13.7,.670,.270,.146,.098,.156,.330,.506,.659,.421,.397,.390,.401,.493,.043,93,.228,336,.797,.250,.413
Denver Nuggets,7515,.467,13.2,.714,.282,.153,.112,.168,.286,.508,.636,.448,.452,.383,.366,.477,.050,129,.238,369,.833,.209,.410
Detroit Pistons,7920,.447,13.4,.708,.261,.166,.119,.162,.292,.489,.630,.398,.429,.397,.345,.532,.033,79,.231,375,.846,.226,.346
Golden State Warriors,7730,.430,13.5,.686,.277,.160,.099,.150,.314,.478,.622,.368,.391,.389,.325,.474,.044,113,.245,398,.818,.207,.355
Houston Rockets,7755,.453,13.3,.690,.278,.174,.093,.145,.310,.496,.685,.380,.357,.361,.359,.458,.043,113,.249,441,.838,.242,.394
Indiana Pacers,7780,.444,14.2,.654,.268,.137,.091,.158,.346,.500,.619,.458,.427,.377,.338,.485,.044,112,.252,389,.873,.261,.363
Los Angeles Clippers,7970,.443,13.5,.714,.255,.160,.128,.170,.286,.479,.652,.422,.377,.353,.352,.486,.047,121,.222,362,.833,.229,.328
Los Angeles Lakers,8160,.478,13.2,.678,.307,.142,.090,.139,.322,.533,.685,.426,.392,.391,.361,.547,.065,177,.257,473,.855,.214,.392
Memphis Grizzlies,8095,.429,14.0,.644,.275,.148,.083,.138,.356,.477,.609,.387,.375,.373,.343,.463,.040,95,.249,354,.820,.225,.389
Miami Heat,7515,.443,12.7,.733,.284,.167,.126,.156,.267,.477,.572,.430,.455,.373,.349,.434,.036,87,.251,348,.867,.264,.346
Milwaukee Bucks,7010,.435,13.5,.651,.303,.137,.100,.112,.349,.486,.613,.386,.368,.371,.340,.544,.042,92,.261,364,.894,.274,.394
Minnesota Timberwolves,7490,.468,13.0,.676,.315,.140,.089,.132,.324,.520,.651,.425,.399,.395,.359,.472,.059,142,.267,394,.848,.232,.406
New Orleans Pelicans,8070,.447,13.7,.661,.276,.158,.096,.129,.339,.495,.663,.364,.387,.374,.355,.521,.051,140,.238,422,.876,.221,.389
New York Knicks,7250,.450,12.6,.692,.322,.152,.090,.127,.308,.496,.609,.423,.411,.361,.348,.467,.052,123,.279,396,.836,.229,.418
Oklahoma City Thunder,7540,.453,12.0,.710,.330,.182,.093,.104,.290,.498,.628,.374,.394,.395,.345,.473,.052,123,.285,443,.845,.244,.370
Orlando Magic,7970,.451,12.7,.721,.310,.160,.109,.142,.279,.489,.609,.424,.377,.387,.354,.474,.058,132,.259,413,.846,.202,.400
Philadelphia 76ers,7300,.454,13.1,.700,.293,.158,.108,.141,.300,.498,.643,.380,.414,.393,.350,.477,.047,112,.257,389,.853,.192,.416
Phoenix Suns,7565,.467,13.3,.700,.293,.133,.117,.157,.300,.500,.630,.361,.428,.429,.391,.493,.042,106,.254,392,.828,.195,.478
Portland Trail Blazers,7995,.460,13.2,.699,.277,.170,.102,.151,.301,.494,.580,.444,.428,.433,.381,.436,.045,113,.238,355,.804,.191,.384
Sacramento Kings,7515,.455,14.2,.647,.246,.172,.079,.151,.353,.505,.632,.460,.405,.401,.365,.528,.049,111,.217,315,.822,.246,.420
San Antonio Spurs,7440,.445,13.2,.695,.290,.152,.098,.154,.305,.492,.604,.387,.448,.412,.338,.506,.050,112,.254,358,.826,.253,.343
Toronto Raptors,7225,.450,13.4,.663,.283,.174,.088,.119,.337,.506,.642,.389,.400,.430,.340,.498,.057,131,.258,351,.854,.216,.366
Utah Jazz,7440,.429,12.5,.729,.309,.162,.110,.148,.271,.455,.574,.346,.345,.406,.360,.405,.046,103,.265,354,.797,.195,.382
Washington Wizards,7275,.472,13.5,.687,.281,.150,.106,.151,.313,.517,.650,.413,.447,.423,.372,.511,.050,117,.241,357,.850,.217,.415
