team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.40540540540540543,0.4594594594594595,0.35135135135135137,0.4,-1
Los Angeles Lakers,0.20833333333333334,0.2777777777777778,0.1388888888888889,0.3,-2
Memphis Grizzlies,0.5616438356164384,0.6944444444444444,0.43243243243243246,0.3,-2
Philadelphia 76ers,0.1232876712328767,0.16666666666666666,0.08108108108108109,0.1,-8
San Antonio Spurs,0.8356164383561644,1.0,0.6666666666666666,0.8,-1
Houston Rockets,0.4931506849315068,0.5555555555555556,0.43243243243243246,0.5,1
Detroit Pistons,0.527027027027027,0.6486486486486487,0.40540540540540543,0.6,-1
Boston Celtics,0.589041095890411,0.6756756756756757,0.5,0.5,4
Miami Heat,0.5833333333333334,0.6486486486486487,0.5142857142857142,0.6,1
Orlando Magic,0.410958904109589,0.5277777777777778,0.2972972972972973,0.3,1
Portland Trail Blazers,0.5135135135135135,0.6571428571428571,0.38461538461538464,0.5,1
Golden State Warriors,0.9027777777777778,1.0,0.8157894736842105,0.9,3
Chicago Bulls,0.5,0.6486486486486487,0.34285714285714286,0.4,-3
Washington Wizards,0.4861111111111111,0.5,0.47058823529411764,0.5,-2
Dallas Mavericks,0.4861111111111111,0.5405405405405406,0.42857142857142855,0.2,-2
Minnesota Timberwolves,0.3287671232876712,0.3333333333333333,0.32432432432432434,0.4,-1
Oklahoma City Thunder,0.6986301369863014,0.7692307692307693,0.6176470588235294,0.8,7
Charlotte Hornets,0.5753424657534246,0.7105263157894737,0.42857142857142855,0.7,1
Milwaukee Bucks,0.40540540540540543,0.5833333333333334,0.23684210526315788,0.4,-5
Los Angeles Clippers,0.6197183098591549,0.6571428571428571,0.5833333333333334,0.4,1
Toronto Raptors,0.6805555555555556,0.7777777777777778,0.5833333333333334,0.7,1
Utah Jazz,0.4931506849315068,0.6285714285714286,0.3684210526315789,0.7,1
Phoenix Suns,0.273972602739726,0.35135135135135137,0.19444444444444445,0.3,-2
Sacramento Kings,0.3888888888888889,0.42857142857142855,0.35135135135135137,0.3,1
New Orleans Pelicans,0.3611111111111111,0.5,0.2222222222222222,0.2,-3
Cleveland Cavaliers,0.7123287671232876,0.8333333333333334,0.5945945945945946,0.7,1
Atlanta Hawks,0.5945945945945946,0.6486486486486487,0.5405405405405406,0.8,3
Brooklyn Nets,0.2916666666666667,0.3684210526315789,0.20588235294117646,0.3,2
Indiana Pacers,0.5277777777777778,0.6285714285714286,0.43243243243243246,0.6,-1
Denver Nuggets,0.4246575342465753,0.4722222222222222,0.3783783783783784,0.6,2
