Visitor,Home,Prediction,Result,Prediction_Outcome
New Orleans Pelicans,Brooklyn Nets,0,0,1
Indiana Pacers,Denver Nuggets,0,1,0
Detroit Pistons,Golden State Warriors,0,1,0
Chicago Bulls,New York Knicks,0,1,0
Dallas Mavericks,Phoenix Suns,0,0,1
Los Angeles Lakers,San Antonio Spurs,0,1,0
