team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4025974025974026,0.47368421052631576,0.3333333333333333,0.4,1
Los Angeles Lakers,0.21333333333333335,0.2894736842105263,0.13513513513513514,0.2,1
Memphis Grizzlies,0.5394736842105263,0.6410256410256411,0.43243243243243246,0.2,-5
Philadelphia 76ers,0.11688311688311688,0.15789473684210525,0.07692307692307693,0.0,-12
San Antonio Spurs,0.8421052631578947,1.0,0.6756756756756757,0.8,3
Houston Rockets,0.4868421052631579,0.5405405405405406,0.4358974358974359,0.4,-1
Detroit Pistons,0.5324675324675324,0.6410256410256411,0.42105263157894735,0.7,1
Boston Celtics,0.5789473684210527,0.6756756756756757,0.48717948717948717,0.5,1
Miami Heat,0.5789473684210527,0.6578947368421053,0.5,0.6,-1
Orlando Magic,0.42105263157894735,0.5405405405405406,0.3076923076923077,0.3,-1
Portland Trail Blazers,0.5324675324675324,0.6842105263157895,0.38461538461538464,0.6,4
Golden State Warriors,0.8947368421052632,0.972972972972973,0.8205128205128205,0.8,-1
Chicago Bulls,0.5,0.6153846153846154,0.3783783783783784,0.5,-1
Washington Wizards,0.4868421052631579,0.5,0.47368421052631576,0.6,1
Dallas Mavericks,0.5,0.5526315789473685,0.4473684210526316,0.5,3
Minnesota Timberwolves,0.32894736842105265,0.34210526315789475,0.3157894736842105,0.4,-2
Oklahoma City Thunder,0.6973684210526315,0.775,0.6111111111111112,0.9,1
Charlotte Hornets,0.5866666666666667,0.717948717948718,0.4444444444444444,0.7,3
Milwaukee Bucks,0.42105263157894735,0.6052631578947368,0.23684210526315788,0.4,2
Los Angeles Clippers,0.6266666666666667,0.6756756756756757,0.5789473684210527,0.5,-1
Toronto Raptors,0.6710526315789473,0.7631578947368421,0.5789473684210527,0.6,-1
Utah Jazz,0.5,0.631578947368421,0.3684210526315789,0.7,1
Phoenix Suns,0.2631578947368421,0.34210526315789475,0.18421052631578946,0.3,-5
Sacramento Kings,0.4025974025974026,0.4473684210526316,0.358974358974359,0.5,1
New Orleans Pelicans,0.37333333333333335,0.5263157894736842,0.21621621621621623,0.4,1
Cleveland Cavaliers,0.7105263157894737,0.8157894736842105,0.6052631578947368,0.7,2
Atlanta Hawks,0.5844155844155844,0.631578947368421,0.5384615384615384,0.7,-2
Brooklyn Nets,0.27631578947368424,0.3684210526315789,0.18421052631578946,0.3,-4
Indiana Pacers,0.5263157894736842,0.6052631578947368,0.4473684210526316,0.5,1
Denver Nuggets,0.41025641025641024,0.4473684210526316,0.375,0.4,-2
