team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
Cleveland Cavaliers,.638,0.775,0.5,0.5,-2
Boston Celtics,.638,0.717948717948718,0.5609756097560976,0.7,1
Toronto Raptors,.617,0.6829268292682927,0.55,0.8,3
Washington Wizards,.600,0.7317073170731707,0.46153846153846156,0.6,-1
Atlanta Hawks,.525,0.55,0.5,0.5,3
Milwaukee Bucks,.513,0.55,0.475,0.6,1
Indiana Pacers,.500,0.7,0.3,0.4,3
Chicago Bulls,.488,0.5897435897435898,0.3902439024390244,0.6,-1
Miami Heat,.488,0.5384615384615384,0.43902439024390244,0.5,1
Detroit Pistons,.463,0.6,0.325,0.3,2
Charlotte Hornets,.450,0.5365853658536586,0.358974358974359,0.5,-3
New York Knicks,.370,0.45,0.2926829268292683,0.3,-3
Orlando Magic,.350,0.375,0.325,0.3,-1
Philadelphia 76ers,.350,0.425,0.275,0.2,-6
Brooklyn Nets,.250,0.3170731707317073,0.1794871794871795,0.6,1
Golden State Warriors,.825,0.8974358974358975,0.7560975609756098,1.0,14
San Antonio Spurs,.763,0.7560975609756098,0.7692307692307693,0.7,-1
Houston Rockets,.675,0.725,0.625,0.6,1
Los Angeles Clippers,.613,0.6923076923076923,0.5365853658536586,0.8,5
Utah Jazz,.613,0.7,0.525,0.6,-1
Oklahoma City Thunder,.575,0.7,0.45,0.6,1
Memphis Grizzlies,.531,0.6,0.4634146341463415,0.3,-1
Portland Trail Blazers,.500,0.6153846153846154,0.3902439024390244,0.8,2
Denver Nuggets,.475,0.5365853658536586,0.41025641025641024,0.5,-1
New Orleans Pelicans,.413,0.5121951219512195,0.3076923076923077,0.4,-4
Dallas Mavericks,.400,0.525,0.275,0.2,-4
Sacramento Kings,.388,0.4,0.375,0.4,-2
Minnesota Timberwolves,.388,0.5,0.275,0.3,-4
Los Angeles Lakers,.313,0.4,0.225,0.5,4
Phoenix Suns,.296,0.36585365853658536,0.225,0.2,2
