team_name,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_fg2,opp_fg2a,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
Utah Jazz,36.3,82.0,8.2,22.9,28.1,59.1,16.1,20.9,.769,9.0,31.1,40.1,17.8,7.3,3.8,12.1,20.3,96.7
San Antonio Spurs,37.0,83.4,8.1,23.6,28.9,59.8,16.1,20.9,.772,9.8,31.8,41.5,21.4,7.5,4.1,14.5,19.9,98.1
Dallas Mavericks,36.9,78.8,9.5,25.2,27.4,53.6,17.2,22.3,.770,8.8,35.6,44.4,21.1,6.6,3.4,15.0,19.4,100.5
Memphis Grizzlies,34.9,78.9,9.9,28.0,25.0,50.9,20.3,26.9,.753,9.2,32.9,42.2,20.0,7.0,5.0,14.3,21.0,100.0
Detroit Pistons,38.3,83.4,9.3,25.7,28.9,57.6,16.5,21.3,.778,8.0,34.8,42.9,23.4,6.6,4.1,12.7,17.5,102.4
Miami Heat,37.8,84.1,7.7,22.5,30.1,61.6,18.6,23.8,.782,10.3,33.4,43.6,19.7,6.8,5.0,13.6,18.7,101.9
Atlanta Hawks,38.8,87.2,10.9,30.5,27.9,56.7,15.6,20.3,.771,10.7,33.2,43.9,23.5,9.1,5.2,15.4,21.7,104.1
Toronto Raptors,37.3,83.0,9.7,27.2,27.7,55.8,18.6,23.9,.779,10.2,31.9,42.1,21.7,6.7,4.8,14.7,20.4,103.0
Chicago Bulls,39.7,86.6,9.0,25.8,30.7,60.8,14.6,19.0,.770,10.3,32.9,43.3,23.8,7.3,4.7,13.3,18.8,103.2
Milwaukee Bucks,38.0,82.9,10.0,28.2,28.0,54.7,18.0,23.3,.773,10.3,32.1,42.5,24.0,7.3,4.6,14.9,19.4,104.0
Golden State Warriors,38.7,89.1,9.0,27.8,29.7,61.3,17.9,23.5,.763,11.7,31.9,43.6,22.6,8.6,3.9,15.5,19.4,104.4
Oklahoma City Thunder,39.2,85.4,8.9,24.8,30.3,60.6,18.6,24.4,.763,9.3,31.4,40.7,21.4,8.5,5.5,13.8,20.8,105.9
Los Angeles Clippers,38.6,85.4,9.2,26.3,29.4,59.1,18.1,23.5,.772,10.3,33.0,43.2,23.0,7.2,3.2,13.2,22.4,104.6
Charlotte Hornets,39.5,86.7,11.6,31.5,27.9,55.2,14.3,18.4,.777,8.9,35.4,44.3,24.4,6.6,5.6,13.0,20.0,104.9
Sacramento Kings,38.3,82.9,10.9,29.8,27.4,53.1,18.8,24.2,.779,10.0,32.8,42.8,23.6,8.6,5.2,14.1,20.1,106.3
Minnesota Timberwolves,39.5,83.0,9.8,26.7,29.7,56.4,17.7,23.0,.770,9.6,30.5,40.2,22.9,7.6,5.0,14.3,20.5,106.5
Indiana Pacers,38.1,84.6,10.3,29.1,27.8,55.5,18.9,24.1,.787,10.8,33.8,44.5,22.4,8.1,5.0,14.8,19.6,105.5
Cleveland Cavaliers,40.6,88.7,10.4,28.6,30.2,60.1,15.3,19.7,.776,11.0,33.1,44.2,24.6,7.3,4.3,12.7,20.5,106.8
Boston Celtics,38.8,85.8,9.0,27.0,29.7,58.8,19.0,24.8,.766,10.8,33.7,44.5,22.6,7.6,5.1,13.9,20.3,105.5
New Orleans Pelicans,40.0,89.1,10.5,29.9,29.5,59.1,15.9,20.8,.766,10.7,37.7,48.3,23.4,7.3,4.3,13.8,19.3,106.5
Washington Wizards,39.6,84.9,9.9,27.2,29.7,57.8,18.4,24.6,.750,10.6,32.4,43.0,22.9,7.4,4.7,15.4,19.9,107.4
Orlando Magic,40.2,86.1,9.6,26.3,30.6,59.9,17.4,22.7,.768,9.7,35.7,45.4,23.5,7.6,5.2,13.1,18.8,107.5
Houston Rockets,40.9,88.7,10.0,29.2,30.9,59.5,17.2,22.1,.777,10.7,33.3,44.0,23.9,8.5,5.1,15.3,20.6,109.0
Philadelphia 76ers,39.4,85.9,8.9,25.1,30.5,60.9,20.1,26.0,.773,10.7,34.3,45.0,22.7,8.6,5.4,15.1,19.6,107.9
New York Knicks,39.7,87.4,9.9,28.2,29.8,59.2,18.7,24.3,.771,11.6,33.2,44.9,21.8,7.5,4.7,13.0,18.5,107.9
Portland Trail Blazers,39.2,86.2,9.3,25.2,29.9,61.0,21.0,26.7,.787,10.1,33.9,44.0,20.6,7.7,5.3,12.8,19.9,108.7
Denver Nuggets,42.2,88.1,9.9,26.1,32.3,62.0,17.3,22.1,.782,9.3,31.3,40.5,24.2,8.3,4.9,12.0,20.2,111.6
Los Angeles Lakers,41.6,86.1,10.2,27.5,31.4,58.6,18.3,24.0,.762,10.3,34.1,44.4,25.7,8.5,5.3,14.4,18.6,111.7
Brooklyn Nets,41.7,90.8,9.9,27.0,31.8,63.8,19.3,25.1,.771,11.0,36.0,46.9,22.9,9.5,5.6,13.3,20.4,112.5
Phoenix Suns,40.2,86.1,10.0,26.2,30.2,59.9,22.8,29.1,.783,10.2,33.7,43.9,22.1,8.2,5.4,15.0,22.2,113.2
