team_name,fg_pct,avg_dist,fg2a_pct_fga,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,fg3a_pct_fga,fg2_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg3_pct,fg2_pct_ast,pct_fg2_dunk,fg2_dunk,pct_fg2_layup,fg2_layup,fg3_pct_ast,pct_fg3a_corner,fg3_pct_corner,fg3a_heave,fg3_heave
Atlanta Hawks,.455,13.0,.692,.319,.125,.102,.147,.308,.513,.642,.351,.437,.417,.326,.549,.056,108,.269,325,.896,.247,.379,2,0
Boston Celtics,.447,14.0,.639,.295,.137,.070,.134,.361,.499,.612,.358,.428,.434,.357,.556,.028,58,.279,343,.860,.212,.473,7,0
Brooklyn Nets,.437,13.3,.612,.299,.186,.065,.064,.388,.507,.604,.459,.396,.301,.327,.421,.028,52,.301,356,.859,.215,.324,2,0
Chicago Bulls,.440,12.2,.775,.292,.178,.119,.186,.225,.479,.582,.504,.364,.364,.307,.487,.040,72,.269,306,.826,.232,.349,3,0
Charlotte Hornets,.439,13.6,.674,.293,.135,.091,.155,.326,.480,.607,.405,.373,.368,.354,.566,.028,61,.269,336,.796,.147,.377,6,0
Cleveland Cavaliers,.462,14.7,.604,.269,.117,.099,.119,.396,.503,.648,.331,.457,.382,.399,.431,.054,96,.223,259,.837,.275,.473,4,0
Dallas Mavericks,.421,15.1,.640,.207,.128,.114,.190,.360,.469,.627,.405,.421,.372,.335,.434,.040,72,.173,198,.843,.188,.374,3,0
Denver Nuggets,.437,12.3,.707,.333,.168,.084,.121,.293,.473,.569,.415,.351,.375,.350,.461,.044,83,.295,334,.876,.200,.403,5,0
Detroit Pistons,.453,12.6,.757,.252,.204,.138,.162,.243,.487,.639,.397,.441,.405,.345,.460,.043,94,.211,286,.851,.219,.387,10,0
Golden State Warriors,.495,14.4,.637,.290,.108,.109,.132,.363,.561,.712,.426,.417,.453,.381,.661,.068,147,.232,334,.859,.204,.393,11,0
Houston Rockets,.471,14.0,.563,.317,.147,.042,.057,.437,.539,.669,.362,.400,.383,.384,.544,.073,144,.269,368,.774,.203,.392,6,0
Indiana Pacers,.454,13.3,.734,.249,.180,.112,.193,.266,.485,.613,.467,.364,.406,.369,.482,.029,59,.244,319,.855,.225,.425,7,1
Los Angeles Clippers,.467,14.2,.682,.272,.119,.085,.206,.318,.505,.649,.336,.409,.452,.386,.501,.060,116,.226,286,.780,.222,.435,5,0
Los Angeles Lakers,.444,12.8,.715,.275,.191,.117,.131,.285,.485,.658,.348,.372,.426,.342,.452,.057,126,.227,325,.794,.220,.346,7,1
Memphis Grizzlies,.420,13.2,.704,.295,.158,.096,.156,.296,.456,.546,.437,.378,.351,.333,.487,.034,65,.272,314,.821,.217,.404,8,0
Miami Heat,.433,12.5,.710,.317,.169,.087,.137,.290,.475,.595,.367,.390,.381,.331,.438,.054,108,.265,314,.926,.305,.379,3,0
Milwaukee Bucks,.461,11.9,.707,.347,.175,.074,.110,.293,.510,.645,.374,.331,.425,.343,.522,.072,128,.274,304,.929,.266,.316,4,0
Minnesota Timberwolves,.452,12.6,.723,.311,.154,.092,.166,.277,.493,.604,.440,.376,.397,.344,.500,.057,113,.258,290,.831,.252,.374,2,0
New Orleans Pelicans,.440,13.5,.706,.263,.173,.105,.163,.294,.487,.607,.435,.426,.387,.327,.526,.039,80,.236,300,.848,.199,.356,5,0
New York Knicks,.446,13.4,.714,.286,.120,.136,.173,.286,.481,.605,.345,.426,.408,.358,.467,.037,76,.252,307,.860,.211,.444,11,0
Oklahoma City Thunder,.453,11.9,.707,.349,.148,.115,.094,.293,.505,.619,.398,.407,.369,.328,.470,.065,129,.284,366,.836,.299,.375,8,1
Orlando Magic,.432,13.7,.696,.254,.175,.100,.167,.304,.471,.614,.383,.441,.362,.342,.504,.036,75,.225,286,.899,.181,.341,8,0
Philadelphia 76ers,.436,14.0,.645,.270,.145,.107,.122,.355,.479,.648,.356,.372,.350,.360,.522,.032,62,.244,310,.866,.168,.381,4,0
Phoenix Suns,.442,12.9,.725,.297,.150,.118,.161,.275,.483,.612,.419,.388,.376,.332,.375,.047,91,.254,321,.828,.301,.314,7,0
Portland Trail Blazers,.458,13.8,.659,.276,.154,.092,.137,.341,.504,.612,.421,.445,.418,.369,.465,.042,91,.240,317,.801,.225,.365,6,0
Sacramento Kings,.446,12.7,.714,.285,.194,.082,.152,.286,.486,.651,.396,.379,.354,.345,.505,.054,103,.271,337,.866,.251,.336,7,0
San Antonio Spurs,.466,13.7,.724,.238,.160,.117,.210,.276,.492,.632,.402,.406,.448,.398,.539,.046,79,.205,244,.889,.271,.458,6,0
Toronto Raptors,.476,13.4,.712,.246,.178,.121,.166,.288,.508,.636,.467,.455,.399,.399,.405,.045,88,.220,263,.820,.285,.425,4,1
Utah Jazz,.468,13.5,.660,.292,.142,.099,.126,.340,.520,.650,.453,.455,.346,.368,.433,.060,111,.236,283,.788,.227,.357,5,0
Washington Wizards,.457,12.8,.750,.282,.158,.127,.184,.250,.492,.603,.442,.434,.404,.351,.479,.031,54,.266,320,.826,.246,.302,3,0
