team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Golden State Warriors,28.2,37,7,13.07,-0.49,12.58,116.3,103.4,100.7,.269,.355,.604,.569,13.6,22.5,.212,.483,13.0,75.8,.197
San Antonio Spurs,29.8,33,10,8.70,-0.08,8.62,113.8,104.6,94.0,.273,.272,.581,.539,12.3,23.1,.224,.497,13.5,77.7,.200
Houston Rockets,27.4,33,14,7.06,0.08,7.15,115.1,108.0,98.8,.279,.460,.586,.552,13.6,25.2,.212,.513,13.2,76.2,.199
Toronto Raptors,26.1,29,15,5.20,-0.13,5.07,114.6,109.2,95.6,.301,.286,.567,.520,11.0,25.0,.245,.516,14.4,74.5,.222
Cleveland Cavaliers,29.0,28,14,4.90,-0.01,4.90,112.6,107.5,96.6,.294,.390,.567,.529,12.6,23.7,.222,.511,12.7,75.3,.170
Los Angeles Clippers,30.1,30,15,5.27,-0.75,4.52,111.5,106.1,96.2,.300,.324,.566,.528,12.1,22.3,.226,.494,12.5,76.7,.218
Utah Jazz,26.5,29,16,4.38,-0.26,4.12,108.9,104.1,91.3,.300,.335,.565,.527,13.5,22.3,.225,.482,11.7,77.7,.189
Boston Celtics,25.9,24,19,2.00,-0.13,1.87,111.5,109.4,95.8,.250,.378,.561,.522,11.6,21.7,.203,.505,12.8,73.6,.222
Charlotte Hornets,26.7,25,19,2.34,-0.54,1.80,108.4,106.0,96.5,.294,.314,.545,.499,11.2,21.0,.233,.503,11.6,79.5,.162
Oklahoma City Thunder,24.5,23,21,0.75,0.21,0.96,107.9,107.2,97.6,.296,.302,.545,.506,13.4,26.4,.220,.507,12.7,77.4,.208
Memphis Grizzlies,28.9,23,23,0.22,0.58,0.80,105.3,105.0,93.0,.281,.309,.524,.479,12.1,24.4,.219,.497,13.9,78.8,.270
Milwaukee Bucks,25.5,22,21,0.35,-0.43,-0.08,109.3,108.9,95.1,.269,.277,.559,.523,12.8,22.9,.205,.510,12.9,75.4,.209
Washington Wizards,26.0,22,21,0.30,-0.59,-0.29,109.0,108.7,96.6,.243,.270,.556,.520,13.1,24.3,.191,.524,14.2,75.6,.211
Atlanta Hawks,28.3,23,21,0.41,-0.75,-0.34,105.4,105.0,97.2,.274,.303,.541,.508,14.0,24.2,.197,.507,14.3,75.9,.174
Detroit Pistons,25.5,21,24,-0.67,0.33,-0.34,106.0,106.7,94.4,.219,.265,.528,.498,11.3,22.6,.162,.510,12.2,80.3,.206
Minnesota Timberwolves,23.7,20,24,-1.05,0.50,-0.54,109.0,110.1,94.3,.284,.268,.550,.507,13.7,27.5,.224,.526,13.3,77.0,.220
Chicago Bulls,27.6,22,23,-0.13,-0.69,-0.82,106.9,107.1,94.4,.281,.235,.519,.471,12.3,29.6,.227,.508,12.2,76.5,.166
Denver Nuggets,25.2,20,23,-1.47,0.34,-1.12,111.1,112.5,98.2,.289,.309,.556,.518,13.5,28.2,.218,.526,10.8,78.7,.209
Portland Trail Blazers,25.1,19,27,-2.96,0.69,-2.27,108.9,111.9,97.4,.275,.329,.554,.513,12.4,22.0,.215,.513,12.0,75.7,.249
Indiana Pacers,27.1,20,23,-1.28,-1.15,-2.43,106.9,108.2,97.7,.266,.266,.555,.511,13.1,19.8,.217,.510,13.8,74.4,.212
Dallas Mavericks,27.9,17,27,-3.48,0.89,-2.59,105.0,108.8,91.3,.216,.369,.537,.502,12.0,19.0,.172,.533,14.9,77.8,.231
Sacramento Kings,29.0,17,26,-3.14,0.31,-2.83,107.5,110.8,94.5,.301,.302,.550,.505,13.3,22.0,.235,.528,13.8,75.4,.236
New Orleans Pelicans,25.5,18,26,-2.89,0.01,-2.88,103.4,106.4,98.0,.255,.302,.529,.492,11.5,18.3,.192,.503,12.2,77.4,.173
New York Knicks,27.6,18,27,-2.78,-0.18,-2.96,108.3,111.1,96.8,.235,.282,.536,.499,12.7,27.4,.184,.506,11.7,74.5,.227
Miami Heat,26.3,16,28,-3.68,0.47,-3.21,103.5,107.3,94.8,.250,.299,.520,.493,12.2,23.2,.169,.497,12.1,76.5,.208
Phoenix Suns,25.8,15,29,-5.39,1.07,-4.31,105.7,111.1,99.2,.288,.267,.538,.494,13.9,26.5,.225,.526,13.7,77.3,.255
Orlando Magic,25.6,15,31,-5.09,-0.21,-5.29,103.6,108.9,96.0,.233,.305,.522,.492,12.0,21.9,.167,.515,12.1,76.9,.191
Los Angeles Lakers,25.9,15,33,-6.38,0.57,-5.81,106.3,112.8,97.9,.273,.300,.537,.498,13.6,25.5,.208,.539,12.7,75.5,.205
Philadelphia 76ers,25.0,13,29,-5.71,-0.45,-6.17,100.9,106.8,97.1,.249,.355,.530,.495,15.5,22.2,.187,.501,12.8,75.8,.216
Brooklyn Nets,26.3,11,32,-8.67,0.57,-8.11,103.7,112.2,101.9,.278,.385,.551,.508,14.9,19.6,.219,.521,11.5,75.6,.204
