Visitor,Home,Prediction,Result,Prediction_Outcome
Indiana Pacers,Chicago Bulls,1,1,1
Boston Celtics,Charlotte Hornets,1,0,0
Orlando Magic,Cleveland Cavaliers,1,1,1
Portland Trail Blazers,Denver Nuggets,1,0,0
Brooklyn Nets,Milwaukee Bucks,1,1,1
Memphis Grizzlies,New York Knicks,1,1,1
Atlanta Hawks,Philadelphia 76ers,0,0,1
Minnesota Timberwolves,Sacramento Kings,1,1,1
New Orleans Pelicans,San Antonio Spurs,1,1,1
