team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Golden State Warriors,28.1,20,5,12.00,-1.22,10.78,117.0,105.1,100.0,.287,.363,.603,.567,13.2,22.6,.226,.480,12.9,73.8,.215
Toronto Raptors,26.1,17,6,8.30,1.30,9.60,116.4,107.7,94.9,.302,.286,.578,.532,11.0,25.2,.247,.510,14.4,74.4,.215
Los Angeles Clippers,30.0,19,5,9.25,-0.17,9.08,112.4,102.9,96.4,.325,.320,.568,.526,11.7,22.8,.246,.488,13.9,78.2,.221
Cleveland Cavaliers,29.1,16,6,7.86,0.58,8.45,115.4,107.2,96.6,.295,.400,.583,.546,12.7,24.1,.226,.498,11.7,74.5,.162
Houston Rockets,27.2,16,8,5.92,0.34,6.26,113.9,107.9,97.2,.266,.432,.581,.548,14.4,27.4,.200,.509,13.1,77.0,.211
San Antonio Spurs,29.7,16,8,5.63,-0.10,5.52,110.3,104.3,93.8,.277,.276,.563,.518,12.2,21.6,.226,.499,13.6,78.3,.197
Utah Jazz,26.4,17,8,5.00,-0.43,4.57,109.7,104.3,91.6,.294,.341,.567,.526,12.7,21.0,.229,.480,11.4,77.6,.189
Detroit Pistons,25.8,16,10,3.00,0.47,3.47,105.5,102.3,93.9,.206,.243,.523,.493,10.9,21.9,.155,.483,12.0,79.5,.196
Charlotte Hornets,26.7,14,10,2.83,-0.45,2.38,106.7,103.8,96.9,.309,.322,.538,.496,10.8,19.7,.231,.495,11.7,80.1,.153
Oklahoma City Thunder,24.6,14,10,2.38,-0.09,2.28,106.1,103.8,98.8,.279,.295,.541,.508,13.8,25.0,.198,.492,12.6,77.7,.194
Chicago Bulls,27.8,14,9,3.13,-1.26,1.87,108.0,104.7,95.4,.293,.228,.526,.475,12.3,29.6,.237,.496,12.3,75.9,.151
Boston Celtics,25.7,13,11,1.50,-0.11,1.39,109.0,107.4,95.9,.235,.361,.548,.512,11.5,21.6,.185,.494,12.9,74.3,.227
Milwaukee Bucks,25.5,12,10,1.45,-1.34,0.11,106.8,105.3,97.1,.268,.294,.551,.512,13.6,22.5,.208,.489,13.2,76.6,.224
Memphis Grizzlies,28.1,13,12,0.48,-0.70,-0.22,102.5,102.0,93.3,.291,.298,.517,.470,12.7,23.3,.227,.490,14.6,79.8,.258
Atlanta Hawks,28.3,11,13,-1.46,-0.13,-1.59,101.9,103.3,99.0,.268,.307,.534,.503,15.2,23.7,.189,.503,14.5,77.0,.166
New York Knicks,27.5,10,14,-2.29,0.69,-1.60,108.2,110.6,96.4,.227,.290,.536,.500,12.5,26.8,.179,.502,11.9,74.3,.243
Sacramento Kings,28.9,10,13,-1.83,0.07,-1.76,106.0,107.9,95.2,.294,.283,.536,.491,12.7,22.4,.229,.516,14.2,76.1,.239
Denver Nuggets,25.3,10,14,-2.54,0.36,-2.18,106.1,108.6,98.8,.302,.293,.531,.489,14.2,28.6,.224,.509,11.0,79.9,.218
Portland Trail Blazers,25.2,11,14,-2.52,0.10,-2.42,109.9,112.4,98.1,.266,.347,.557,.517,12.1,21.4,.212,.512,11.4,75.6,.256
Washington Wizards,26.1,10,12,-1.95,-0.55,-2.50,106.0,108.0,96.7,.248,.251,.536,.499,13.1,24.9,.191,.527,15.0,74.9,.213
Minnesota Timberwolves,23.6,9,15,-3.33,0.67,-2.67,108.8,112.3,95.1,.303,.279,.545,.500,13.3,27.4,.234,.531,13.4,76.3,.247
Miami Heat,26.2,9,15,-3.71,1.00,-2.71,102.9,106.9,93.7,.252,.289,.506,.477,11.9,25.7,.170,.490,12.3,74.7,.209
Indiana Pacers,27.4,10,14,-2.67,-0.75,-3.42,105.4,108.1,97.8,.265,.258,.547,.504,13.5,20.7,.214,.513,14.4,74.0,.210
New Orleans Pelicans,25.6,9,16,-4.28,-0.21,-4.49,102.3,106.6,97.8,.272,.289,.526,.485,11.9,17.9,.209,.504,12.1,77.5,.176
Los Angeles Lakers,26.1,8,18,-5.77,1.02,-4.75,105.9,111.7,99.3,.273,.285,.539,.498,14.3,25.8,.212,.537,12.6,76.5,.203
Orlando Magic,25.4,8,17,-5.28,-0.78,-6.06,100.4,106.0,94.4,.250,.298,.507,.473,12.2,21.7,.178,.495,11.6,76.7,.179
Dallas Mavericks,27.5,5,18,-8.13,1.86,-6.27,100.0,108.7,91.9,.217,.363,.512,.475,12.3,19.7,.172,.534,14.9,79.1,.230
Phoenix Suns,25.9,7,17,-6.50,-0.56,-7.06,103.7,110.0,101.3,.291,.273,.531,.489,13.7,24.4,.221,.518,13.7,78.3,.269
Philadelphia 76ers,25.2,6,18,-7.58,0.19,-7.39,99.4,107.1,96.5,.226,.356,.527,.498,15.6,20.3,.163,.502,12.1,76.1,.205
Brooklyn Nets,26.6,5,17,-8.95,0.23,-8.73,103.4,112.1,101.6,.285,.393,.543,.500,14.7,20.6,.222,.531,12.5,75.2,.189
