Visitor,Home,Prediction,Result,Prediction_Outcome
Boston Celtics,Detroit Pistons,-2,,
Utah Jazz,Houston Rockets,-2,,
Chicago Bulls,Los Angeles Clippers,-2,,
Minnesota Timberwolves,Memphis Grizzlies,-2,,
Golden State Warriors,Milwaukee Bucks,-2,,
Charlotte Hornets,New Orleans Pelicans,-2,,
Dallas Mavericks,Orlando Magic,-2,,
Phoenix Suns,Philadelphia 76ers,-2,,
Miami Heat,Washington Wizards,-2,,
