team_name,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
Houston Rockets,40.5,86.8,14.8,40.0,25.7,46.8,18.7,24.6,.758,10.9,33.5,44.4,25.6,8.1,4.5,15.5,19.7,114.6
Golden State Warriors,43.6,87.3,11.8,30.9,31.8,56.5,18.7,23.6,.792,9.0,36.3,45.3,31.3,9.4,6.2,15.2,19.5,117.7
Los Angeles Lakers,38.7,86.7,9.2,25.9,29.5,60.8,18.2,23.9,.761,11.6,32.2,43.8,20.8,7.8,3.6,15.0,20.5,104.7
Los Angeles Clippers,39.3,83.8,10.3,27.3,29.0,56.5,19.4,25.7,.756,9.3,34.7,44.0,22.5,7.8,4.8,13.3,20.5,108.2
Portland Trail Blazers,39.5,86.2,10.3,28.7,29.2,57.5,18.5,23.7,.780,9.6,32.9,42.5,22.4,6.9,5.1,13.7,22.0,107.9
Oklahoma City Thunder,39.5,86.2,8.5,26.0,31.0,60.2,19.0,25.7,.740,11.2,34.3,45.5,21.5,7.7,5.1,15.0,20.5,106.5
Toronto Raptors,40.5,85.7,9.5,24.3,31.0,61.3,21.1,25.9,.814,11.1,31.8,42.9,19.2,9.1,4.9,12.0,20.8,111.5
New York Knicks,39.8,89.2,9.1,25.3,30.6,63.8,16.5,21.1,.779,12.1,33.5,45.7,21.6,7.2,5.8,14.4,20.8,105.2
San Antonio Spurs,39.6,82.3,9.3,22.4,30.3,59.9,18.6,22.7,.818,9.4,33.4,42.8,24.2,7.9,5.7,13.1,18.3,107.1
Denver Nuggets,40.4,87.7,9.8,27.1,30.6,60.6,19.1,25.4,.754,12.3,34.6,46.9,23.9,6.8,4.1,15.6,20.5,109.7
Boston Celtics,38.9,85.8,12.0,32.5,26.9,53.3,17.0,21.1,.808,9.3,31.9,41.2,25.0,7.5,4.5,12.6,20.2,107.0
Chicago Bulls,37.7,86.9,6.4,20.3,31.3,66.7,19.5,24.3,.801,13.6,34.0,47.6,21.0,7.7,5.0,13.4,17.6,101.4
Cleveland Cavaliers,38.5,85.3,12.6,33.1,25.9,52.2,19.3,25.4,.762,10.3,33.7,44.0,21.3,7.5,4.0,13.9,18.0,109.0
Phoenix Suns,39.3,87.8,8.1,23.5,31.2,64.4,19.3,24.9,.773,12.0,33.0,45.0,18.2,8.5,4.4,16.0,25.0,105.9
Minnesota Timberwolves,38.2,83.5,7.9,22.7,30.3,60.8,18.8,23.8,.789,11.6,31.3,43.0,22.7,7.6,4.6,14.9,20.6,103.1
Brooklyn Nets,37.8,85.9,11.1,33.0,26.7,52.9,18.7,23.9,.782,9.0,34.9,43.9,21.2,7.4,4.6,17.1,21.0,105.3
Charlotte Hornets,37.7,85.8,9.5,26.9,28.2,58.9,20.1,25.5,.789,9.4,35.9,45.3,23.2,6.5,5.0,12.0,17.0,105.0
New Orleans Pelicans,38.1,86.9,9.2,26.0,28.9,61.0,16.9,22.4,.753,8.5,35.8,44.4,22.7,7.5,5.9,12.8,18.3,102.2
Detroit Pistons,39.0,86.7,7.8,22.8,31.3,63.9,13.9,18.7,.742,9.8,33.8,43.6,21.0,7.1,4.0,12.0,18.0,99.8
Orlando Magic,38.1,86.5,8.9,26.3,29.3,60.2,14.6,20.3,.719,9.9,32.8,42.7,22.3,6.7,5.3,13.1,18.5,99.7
Memphis Grizzlies,36.1,84.6,9.0,26.0,27.1,58.7,18.3,23.4,.780,10.6,32.8,43.4,20.8,8.7,4.7,13.1,24.1,99.6
Utah Jazz,36.2,77.7,9.7,26.2,26.5,51.5,17.1,22.9,.749,8.7,34.0,42.7,19.4,6.4,5.0,13.7,19.0,99.2
Washington Wizards,40.7,86.2,8.4,22.9,32.3,63.4,16.2,20.7,.779,10.2,32.2,42.4,23.0,8.7,4.0,14.5,21.3,105.9
Indiana Pacers,39.5,85.7,8.3,22.7,31.2,63.0,18.5,22.6,.819,8.6,33.9,42.5,22.7,8.4,5.6,14.1,19.3,105.8
Atlanta Hawks,38.7,84.9,9.0,25.9,29.8,59.0,16.6,23.0,.719,10.6,33.4,44.0,24.1,8.7,5.1,15.5,17.7,103.0
Milwaukee Bucks,39.8,83.4,8.6,23.1,31.2,60.3,17.1,22.4,.762,9.4,33.0,42.3,24.9,8.1,5.5,13.8,20.0,105.2
Miami Heat,37.8,86.0,8.6,25.6,29.1,60.4,14.3,21.2,.676,10.7,33.6,44.3,21.2,6.8,5.6,13.2,20.6,98.5
Sacramento Kings,37.3,82.5,8.9,24.8,28.4,57.7,19.3,24.6,.783,9.4,31.5,40.9,21.8,8.1,4.1,14.3,20.5,102.8
Dallas Mavericks,35.5,81.9,10.7,30.1,24.9,51.7,14.0,17.6,.796,8.2,29.7,38.0,20.1,7.7,3.9,12.3,19.2,95.7
Philadelphia 76ers,36.6,84.5,10.5,30.1,26.1,54.4,15.7,20.8,.755,9.8,33.6,43.4,22.7,7.9,5.7,16.8,21.8,99.5
