Visitor,Home,Prediction,Result,Prediction_Outcome
Miami Heat,Charlotte Hornets,0,,
Boston Celtics,Cleveland Cavaliers,0,,
Dallas Mavericks,Los Angeles Lakers,0,,
Oklahoma City Thunder,Memphis Grizzlies,0,,
Toronto Raptors,Phoenix Suns,0,,
Philadelphia 76ers,Utah Jazz,0,,
