team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Golden State Warriors,28.1,20,5,12.00,-1.24,10.76,117.0,105.1,100.0,.287,.363,.603,.567,13.2,22.6,.226,.480,12.9,73.8,.215
Toronto Raptors,26.1,18,6,8.88,1.13,10.00,117.1,107.8,94.8,.304,.286,.581,.535,11.1,25.8,.249,.509,14.2,74.3,.211
Los Angeles Clippers,30.0,19,6,8.92,-0.03,8.89,112.9,103.7,96.4,.325,.318,.569,.527,11.7,23.1,.248,.491,14.0,77.8,.222
Cleveland Cavaliers,29.1,16,6,7.86,0.63,8.50,115.4,107.2,96.6,.295,.400,.583,.546,12.7,24.1,.226,.498,11.7,74.5,.162
Houston Rockets,27.2,17,8,5.84,0.08,5.92,113.9,108.0,97.6,.271,.434,.580,.549,14.3,27.2,.202,.511,13.3,77.2,.215
San Antonio Spurs,29.7,16,8,5.63,-0.06,5.57,110.3,104.3,93.8,.277,.276,.563,.518,12.2,21.6,.226,.499,13.6,78.3,.197
Utah Jazz,26.4,17,8,5.00,-0.54,4.47,109.7,104.3,91.6,.294,.341,.567,.526,12.7,21.0,.229,.480,11.4,77.6,.189
Detroit Pistons,25.8,16,10,3.00,0.36,3.36,105.5,102.3,93.9,.206,.243,.523,.493,10.9,21.9,.155,.483,12.0,79.5,.196
Oklahoma City Thunder,24.6,14,10,2.38,-0.14,2.24,106.1,103.8,98.8,.279,.295,.541,.508,13.8,25.0,.198,.492,12.6,77.7,.194
Chicago Bulls,27.8,14,9,3.13,-1.18,1.95,108.0,104.7,95.4,.293,.228,.526,.475,12.3,29.6,.237,.496,12.3,75.9,.151
Charlotte Hornets,26.7,14,11,2.08,-0.41,1.67,106.3,104.2,96.9,.312,.322,.536,.493,10.8,19.7,.235,.498,11.6,80.4,.150
Boston Celtics,25.7,13,11,1.50,-0.03,1.47,109.0,107.4,95.9,.235,.361,.548,.512,11.5,21.6,.185,.494,12.9,74.3,.227
Milwaukee Bucks,25.5,12,11,0.43,-0.69,-0.26,106.9,106.5,96.8,.264,.293,.550,.512,13.4,22.8,.204,.494,13.2,76.0,.227
Memphis Grizzlies,28.1,13,12,0.48,-0.76,-0.28,102.5,102.0,93.3,.291,.298,.517,.470,12.7,23.3,.227,.490,14.6,79.8,.258
Sacramento Kings,28.9,11,13,-0.75,-0.13,-0.88,106.6,107.3,95.2,.292,.283,.539,.496,13.0,22.9,.226,.513,14.4,75.6,.237
New York Knicks,27.5,10,14,-2.29,0.74,-1.56,108.2,110.6,96.4,.227,.290,.536,.500,12.5,26.8,.179,.502,11.9,74.3,.243
Atlanta Hawks,28.3,11,13,-1.46,-0.18,-1.64,101.9,103.3,99.0,.268,.307,.534,.503,15.2,23.7,.189,.503,14.5,77.0,.166
Portland Trail Blazers,25.2,11,15,-2.46,0.48,-1.98,110.4,112.9,98.1,.267,.343,.559,.518,12.2,21.8,.214,.513,11.4,75.4,.258
Miami Heat,26.2,10,15,-3.12,0.81,-2.31,103.4,106.7,93.8,.251,.289,.509,.481,12.0,25.8,.169,.490,12.3,74.9,.210
Indiana Pacers,27.3,11,14,-1.92,-0.59,-2.51,105.7,107.7,97.8,.259,.265,.549,.507,13.4,20.3,.208,.509,14.3,74.3,.215
Minnesota Timberwolves,23.6,9,15,-3.33,0.59,-2.75,108.8,112.3,95.1,.303,.279,.545,.500,13.3,27.4,.234,.531,13.4,76.3,.247
Washington Wizards,26.1,10,13,-2.35,-0.60,-2.95,105.9,108.3,96.8,.248,.252,.537,.499,13.1,24.7,.192,.529,14.9,74.8,.210
Denver Nuggets,25.2,10,15,-3.24,0.18,-3.07,106.2,109.5,98.2,.299,.293,.530,.488,14.3,29.2,.223,.514,11.0,79.7,.215
New Orleans Pelicans,25.6,9,16,-4.28,-0.28,-4.56,102.3,106.6,97.8,.272,.289,.526,.485,11.9,17.9,.209,.504,12.1,77.5,.176
Dallas Mavericks,27.5,6,18,-6.96,1.63,-5.33,101.2,108.8,91.6,.215,.362,.518,.482,12.3,19.9,.170,.531,14.9,78.0,.228
Los Angeles Lakers,26.1,8,19,-6.44,1.04,-5.41,105.5,112.0,99.2,.272,.285,.537,.496,14.4,26.1,.212,.540,12.9,76.1,.201
Orlando Magic,25.4,8,17,-5.28,-0.81,-6.09,100.4,106.0,94.4,.250,.298,.507,.473,12.2,21.7,.178,.495,11.6,76.7,.179
Phoenix Suns,25.9,7,17,-6.50,-0.58,-7.08,103.7,110.0,101.3,.291,.273,.531,.489,13.7,24.4,.221,.518,13.7,78.3,.269
Philadelphia 76ers,25.2,6,18,-7.58,0.18,-7.40,99.4,107.1,96.5,.226,.356,.527,.498,15.6,20.3,.163,.502,12.1,76.1,.205
Brooklyn Nets,26.6,6,17,-8.74,0.43,-8.31,103.7,112.2,101.8,.291,.387,.546,.503,14.9,20.5,.227,.532,12.4,75.2,.190
