team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.5,0.6190476190476191,0.391304347826087,0.7,2
Los Angeles Lakers,0.20454545454545456,0.2631578947368421,0.16,0.2,-4
Memphis Grizzlies,0.5681818181818182,0.6956521739130435,0.42857142857142855,0.7,4
Philadelphia 76ers,0.13636363636363635,0.15789473684210525,0.12,0.3,1
San Antonio Spurs,0.8604651162790697,1.0,0.6842105263157895,1.0,12
Houston Rockets,0.5,0.5416666666666666,0.45,0.6,-2
Detroit Pistons,0.5348837209302325,0.6666666666666666,0.4090909090909091,0.5,-1
Boston Celtics,0.5116279069767442,0.5238095238095238,0.5,0.4,-2
Miami Heat,0.5348837209302325,0.625,0.42105263157894735,0.3,-3
Orlando Magic,0.4878048780487805,0.5454545454545454,0.42105263157894735,0.2,-4
Portland Trail Blazers,0.4222222222222222,0.5,0.36,0.5,-1
Golden State Warriors,0.9069767441860465,1.0,0.8333333333333334,0.8,2
Chicago Bulls,0.5853658536585366,0.6666666666666666,0.47058823529411764,0.5,-1
Washington Wizards,0.4878048780487805,0.43478260869565216,0.5555555555555556,0.5,1
Dallas Mavericks,0.5681818181818182,0.65,0.5,0.6,2
Minnesota Timberwolves,0.29545454545454547,0.2608695652173913,0.3333333333333333,0.1,-2
Oklahoma City Thunder,0.7272727272727273,0.8076923076923077,0.6111111111111112,0.8,6
Charlotte Hornets,0.4523809523809524,0.6521739130434783,0.21052631578947367,0.2,-1
Milwaukee Bucks,0.4318181818181818,0.631578947368421,0.28,0.6,3
Los Angeles Clippers,0.6428571428571429,0.6818181818181818,0.6,0.8,-1
Toronto Raptors,0.6428571428571429,0.6842105263157895,0.6086956521739131,0.8,6
Utah Jazz,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.3,-2
Phoenix Suns,0.29545454545454547,0.4090909090909091,0.18181818181818182,0.1,-6
Sacramento Kings,0.4523809523809524,0.5,0.4,0.7,4
New Orleans Pelicans,0.35714285714285715,0.5263157894736842,0.21739130434782608,0.5,2
Cleveland Cavaliers,0.7317073170731707,0.8888888888888888,0.6086956521739131,0.8,2
Atlanta Hawks,0.5909090909090909,0.6818181818181818,0.5,0.5,-1
Brooklyn Nets,0.2558139534883721,0.30434782608695654,0.2,0.1,-4
Indiana Pacers,0.5476190476190477,0.6842105263157895,0.43478260869565216,0.5,1
Denver Nuggets,0.37209302325581395,0.36363636363636365,0.38095238095238093,0.4,-2
